report_id,company_inn,event_type,item_index,external_id,event_date,end_date,active,status,amount,title,authority,form,details_json
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,731,219854/22/50023-ИП,2022-09-21T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""219854/22/50023-ИП"",""date"":{""$date"":""2022-09-21T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,732,219841/22/50023-ИП,2022-09-21T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""219841/22/50023-ИП"",""date"":{""$date"":""2022-09-21T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,733,80171/22/76024-ИП,2022-09-20T21:00:00.000Z,,False,,276096.96,,,,"{""active"":false,""number"":""80171/22/76024-ИП"",""date"":{""$date"":""2022-09-20T21:00:00.000Z""},""amount"":""276096.96""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,734,219836/22/50023-ИП,2022-09-21T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""219836/22/50023-ИП"",""date"":{""$date"":""2022-09-21T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,735,218436/22/50023-ИП,2022-09-20T21:00:00.000Z,,False,,449.36,,,,"{""active"":false,""number"":""218436/22/50023-ИП"",""date"":{""$date"":""2022-09-20T21:00:00.000Z""},""amount"":""449.36""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,736,234818/22/50023-ИП,2022-10-09T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""234818/22/50023-ИП"",""date"":{""$date"":""2022-10-09T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,737,234817/22/50023-ИП,2022-10-09T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""234817/22/50023-ИП"",""date"":{""$date"":""2022-10-09T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,738,242451/22/50023-ИП,2022-10-16T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""242451/22/50023-ИП"",""date"":{""$date"":""2022-10-16T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,739,242439/22/50023-ИП,2022-10-16T21:00:00.000Z,,False,,12340.3,,,,"{""active"":false,""number"":""242439/22/50023-ИП"",""date"":{""$date"":""2022-10-16T21:00:00.000Z""},""amount"":""12340.3""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,740,242452/22/50023-ИП,2022-10-16T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""242452/22/50023-ИП"",""date"":{""$date"":""2022-10-16T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,741,242453/22/50023-ИП,2022-10-16T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""242453/22/50023-ИП"",""date"":{""$date"":""2022-10-16T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,742,248067/22/50023-ИП,2022-10-20T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""248067/22/50023-ИП"",""date"":{""$date"":""2022-10-20T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,743,247275/22/50023-ИП,2022-10-20T21:00:00.000Z,,False,,45513.8,,,,"{""active"":false,""number"":""247275/22/50023-ИП"",""date"":{""$date"":""2022-10-20T21:00:00.000Z""},""amount"":""45513.8""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,744,247274/22/50023-ИП,2022-10-20T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""247274/22/50023-ИП"",""date"":{""$date"":""2022-10-20T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,745,247246/22/50023-ИП,2022-10-20T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""247246/22/50023-ИП"",""date"":{""$date"":""2022-10-20T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,746,252161/22/50023-ИП,2022-10-24T21:00:00.000Z,,False,,25000,,,,"{""active"":false,""number"":""252161/22/50023-ИП"",""date"":{""$date"":""2022-10-24T21:00:00.000Z""},""amount"":""25000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,747,251814/22/50023-ИП,2022-10-24T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""251814/22/50023-ИП"",""date"":{""$date"":""2022-10-24T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,748,251820/22/50023-ИП,2022-10-24T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""251820/22/50023-ИП"",""date"":{""$date"":""2022-10-24T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,749,251813/22/50023-ИП,2022-10-24T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""251813/22/50023-ИП"",""date"":{""$date"":""2022-10-24T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,750,251817/22/50023-ИП,2022-10-24T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""251817/22/50023-ИП"",""date"":{""$date"":""2022-10-24T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,751,251818/22/50023-ИП,2022-10-24T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""251818/22/50023-ИП"",""date"":{""$date"":""2022-10-24T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,752,199274/22/74020-ИП,2022-10-04T21:00:00.000Z,,False,,51990,,,,"{""active"":false,""number"":""199274/22/74020-ИП"",""date"":{""$date"":""2022-10-04T21:00:00.000Z""},""amount"":""51990""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,753,199273/22/74020-ИП,2022-10-04T21:00:00.000Z,,False,,2359,,,,"{""active"":false,""number"":""199273/22/74020-ИП"",""date"":{""$date"":""2022-10-04T21:00:00.000Z""},""amount"":""2359""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,754,253533/22/50023-ИП,2022-10-27T21:00:00.000Z,,False,,8897.5,,,,"{""active"":false,""number"":""253533/22/50023-ИП"",""date"":{""$date"":""2022-10-27T21:00:00.000Z""},""amount"":""8897.5""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,755,255551/22/50023-ИП,2022-10-27T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""255551/22/50023-ИП"",""date"":{""$date"":""2022-10-27T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,756,243749/22/50023-ИП,2022-10-16T21:00:00.000Z,,False,,700,,,,"{""active"":false,""number"":""243749/22/50023-ИП"",""date"":{""$date"":""2022-10-16T21:00:00.000Z""},""amount"":""700""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,757,259417/22/50023-ИП,2022-11-02T21:00:00.000Z,,False,,6715,,,,"{""active"":false,""number"":""259417/22/50023-ИП"",""date"":{""$date"":""2022-11-02T21:00:00.000Z""},""amount"":""6715""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,758,258220/22/50023-ИП,2022-11-02T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""258220/22/50023-ИП"",""date"":{""$date"":""2022-11-02T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,759,262158/22/50023-ИП,2022-11-07T21:00:00.000Z,,False,,23973,,,,"{""active"":false,""number"":""262158/22/50023-ИП"",""date"":{""$date"":""2022-11-07T21:00:00.000Z""},""amount"":""23973""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,760,262142/22/50023-ИП,2022-11-07T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""262142/22/50023-ИП"",""date"":{""$date"":""2022-11-07T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,761,268513/22/50023-ИП,2022-11-15T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""268513/22/50023-ИП"",""date"":{""$date"":""2022-11-15T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,762,267203/22/50023-ИП,2022-11-15T21:00:00.000Z,,False,,12322,,,,"{""active"":false,""number"":""267203/22/50023-ИП"",""date"":{""$date"":""2022-11-15T21:00:00.000Z""},""amount"":""12322""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,763,242454/22/50023-ИП,2022-10-16T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""242454/22/50023-ИП"",""date"":{""$date"":""2022-10-16T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,764,269012/22/50023-ИП,2022-11-17T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""269012/22/50023-ИП"",""date"":{""$date"":""2022-11-17T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,765,247276/22/50023-ИП,2022-10-20T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""247276/22/50023-ИП"",""date"":{""$date"":""2022-10-20T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,766,247253/22/50023-ИП,2022-10-20T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""247253/22/50023-ИП"",""date"":{""$date"":""2022-10-20T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,767,251816/22/50023-ИП,2022-10-24T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""251816/22/50023-ИП"",""date"":{""$date"":""2022-10-24T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,768,245530/22/50023-ИП,2022-10-25T21:00:00.000Z,,False,,700,,,,"{""active"":false,""number"":""245530/22/50023-ИП"",""date"":{""$date"":""2022-10-25T21:00:00.000Z""},""amount"":""700""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,769,248065/22/50023-ИП,2022-10-20T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""248065/22/50023-ИП"",""date"":{""$date"":""2022-10-20T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,770,251819/22/50023-ИП,2022-10-24T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""251819/22/50023-ИП"",""date"":{""$date"":""2022-10-24T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,771,257349/22/50023-ИП,2022-10-31T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""257349/22/50023-ИП"",""date"":{""$date"":""2022-10-31T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,772,255550/22/50023-ИП,2022-10-27T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""255550/22/50023-ИП"",""date"":{""$date"":""2022-10-27T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,773,256562/22/50023-ИП,2022-11-02T21:00:00.000Z,,False,,700,,,,"{""active"":false,""number"":""256562/22/50023-ИП"",""date"":{""$date"":""2022-11-02T21:00:00.000Z""},""amount"":""700""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,774,262145/22/50023-ИП,2022-11-07T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""262145/22/50023-ИП"",""date"":{""$date"":""2022-11-07T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,775,262150/22/50023-ИП,2022-11-07T21:00:00.000Z,,False,,11011.6,,,,"{""active"":false,""number"":""262150/22/50023-ИП"",""date"":{""$date"":""2022-11-07T21:00:00.000Z""},""amount"":""11011.6""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,776,262164/22/50023-ИП,2022-11-07T21:00:00.000Z,,False,,11562,,,,"{""active"":false,""number"":""262164/22/50023-ИП"",""date"":{""$date"":""2022-11-07T21:00:00.000Z""},""amount"":""11562""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,777,267200/22/50023-ИП,2022-11-15T21:00:00.000Z,,False,,24264.66,,,,"{""active"":false,""number"":""267200/22/50023-ИП"",""date"":{""$date"":""2022-11-15T21:00:00.000Z""},""amount"":""24264.66""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,778,267214/22/50023-ИП,2022-11-15T21:00:00.000Z,,False,,10700,,,,"{""active"":false,""number"":""267214/22/50023-ИП"",""date"":{""$date"":""2022-11-15T21:00:00.000Z""},""amount"":""10700""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,779,273225/22/50023-ИП,2022-11-21T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""273225/22/50023-ИП"",""date"":{""$date"":""2022-11-21T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,780,273212/22/50023-ИП,2022-11-21T21:00:00.000Z,,False,,300,,,,"{""active"":false,""number"":""273212/22/50023-ИП"",""date"":{""$date"":""2022-11-21T21:00:00.000Z""},""amount"":""300""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,781,286968/22/50023-ИП,2022-12-01T21:00:00.000Z,,False,,11296,,,,"{""active"":false,""number"":""286968/22/50023-ИП"",""date"":{""$date"":""2022-12-01T21:00:00.000Z""},""amount"":""11296""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,782,292533/22/50023-ИП,2022-12-06T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""292533/22/50023-ИП"",""date"":{""$date"":""2022-12-06T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,783,290977/22/50023-ИП,2022-12-06T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""290977/22/50023-ИП"",""date"":{""$date"":""2022-12-06T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,784,292536/22/50023-ИП,2022-12-06T21:00:00.000Z,,False,,5620,,,,"{""active"":false,""number"":""292536/22/50023-ИП"",""date"":{""$date"":""2022-12-06T21:00:00.000Z""},""amount"":""5620""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,785,295902/22/50023-ИП,2022-12-08T21:00:00.000Z,,False,,88845,,,,"{""active"":false,""number"":""295902/22/50023-ИП"",""date"":{""$date"":""2022-12-08T21:00:00.000Z""},""amount"":""88845""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,786,295903/22/50023-ИП,2022-12-08T21:00:00.000Z,,False,,175422,,,,"{""active"":false,""number"":""295903/22/50023-ИП"",""date"":{""$date"":""2022-12-08T21:00:00.000Z""},""amount"":""175422""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,787,295904/22/50023-ИП,2022-12-08T21:00:00.000Z,,False,,12570,,,,"{""active"":false,""number"":""295904/22/50023-ИП"",""date"":{""$date"":""2022-12-08T21:00:00.000Z""},""amount"":""12570""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,788,128081/22/16006-ИП,2022-12-11T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""128081/22/16006-ИП"",""date"":{""$date"":""2022-12-11T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,789,4461/18/61034-ИП,2018-01-23T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""4461/18/61034-ИП"",""date"":{""$date"":""2018-01-23T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,790,31909/18/61034-ИП,2018-06-07T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""31909/18/61034-ИП"",""date"":{""$date"":""2018-06-07T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,791,192873/22/61034-ИП,2022-12-19T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""192873/22/61034-ИП"",""date"":{""$date"":""2022-12-19T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,792,25335/18/61034-ИП,2018-04-25T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""25335/18/61034-ИП"",""date"":{""$date"":""2018-04-25T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,793,922/18/61034-ИП,2018-01-11T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""922/18/61034-ИП"",""date"":{""$date"":""2018-01-11T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,794,23109/18/61034-ИП,2018-04-10T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""23109/18/61034-ИП"",""date"":{""$date"":""2018-04-10T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,795,14468/18/61034-ИП,2018-03-04T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""14468/18/61034-ИП"",""date"":{""$date"":""2018-03-04T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,796,4467/18/61034-ИП,2018-01-23T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""4467/18/61034-ИП"",""date"":{""$date"":""2018-01-23T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,797,303468/22/50023-ИП,2022-12-20T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""303468/22/50023-ИП"",""date"":{""$date"":""2022-12-20T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,798,303477/22/50023-ИП,2022-12-20T21:00:00.000Z,,False,,13239.21,,,,"{""active"":false,""number"":""303477/22/50023-ИП"",""date"":{""$date"":""2022-12-20T21:00:00.000Z""},""amount"":""13239.21""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,799,306403/22/50023-ИП,2022-12-20T21:00:00.000Z,,False,,14409,,,,"{""active"":false,""number"":""306403/22/50023-ИП"",""date"":{""$date"":""2022-12-20T21:00:00.000Z""},""amount"":""14409""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,800,307032/22/50023-ИП,2022-12-20T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""307032/22/50023-ИП"",""date"":{""$date"":""2022-12-20T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,801,303473/22/50023-ИП,2022-12-20T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""303473/22/50023-ИП"",""date"":{""$date"":""2022-12-20T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,802,318530/22/50023-ИП,2022-12-27T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""318530/22/50023-ИП"",""date"":{""$date"":""2022-12-27T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,803,65626/22/44001-ИП,2023-01-08T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""65626/22/44001-ИП"",""date"":{""$date"":""2023-01-08T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,804,4696/18/44001-ИП,2018-01-31T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""4696/18/44001-ИП"",""date"":{""$date"":""2018-01-31T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,805,25250/23/73043-ИП,2023-02-02T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""25250/23/73043-ИП"",""date"":{""$date"":""2023-02-02T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,806,10214/23/50023-ИП,2023-01-22T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""10214/23/50023-ИП"",""date"":{""$date"":""2023-01-22T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,807,14534/23/50023-ИП,2023-01-25T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""14534/23/50023-ИП"",""date"":{""$date"":""2023-01-25T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,808,33888/23/77005-ИП,2023-02-07T21:00:00.000Z,,False,,13078.73,,,,"{""active"":false,""number"":""33888/23/77005-ИП"",""date"":{""$date"":""2023-02-07T21:00:00.000Z""},""amount"":""13078.73""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,809,14536/23/50023-ИП,2023-01-25T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""14536/23/50023-ИП"",""date"":{""$date"":""2023-01-25T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,810,38723/23/50023-ИП,2023-02-26T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""38723/23/50023-ИП"",""date"":{""$date"":""2023-02-26T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,811,10244/23/50023-ИП,2023-01-22T21:00:00.000Z,,False,,828.08,,,,"{""active"":false,""number"":""10244/23/50023-ИП"",""date"":{""$date"":""2023-01-22T21:00:00.000Z""},""amount"":""828.08""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,812,14506/23/50023-ИП,2023-01-25T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""14506/23/50023-ИП"",""date"":{""$date"":""2023-01-25T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,813,9240/23/50023-ИП,2023-01-19T21:00:00.000Z,,False,,12279.54,,,,"{""active"":false,""number"":""9240/23/50023-ИП"",""date"":{""$date"":""2023-01-19T21:00:00.000Z""},""amount"":""12279.54""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,814,71670/23/29023-ИП,2023-03-23T21:00:00.000Z,,False,,867491.73,,,,"{""active"":false,""number"":""71670/23/29023-ИП"",""date"":{""$date"":""2023-03-23T21:00:00.000Z""},""amount"":""867491.73""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,815,44172/23/50023-ИП,2023-03-03T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""44172/23/50023-ИП"",""date"":{""$date"":""2023-03-03T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,816,56718/23/50023-ИП,2023-03-19T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""56718/23/50023-ИП"",""date"":{""$date"":""2023-03-19T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,817,9235/23/50023-ИП,2023-01-19T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""9235/23/50023-ИП"",""date"":{""$date"":""2023-01-19T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,818,10134/23/50023-ИП,2023-01-22T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""10134/23/50023-ИП"",""date"":{""$date"":""2023-01-22T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,819,9237/23/50023-ИП,2023-01-19T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""9237/23/50023-ИП"",""date"":{""$date"":""2023-01-19T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,820,38725/23/50023-ИП,2023-02-26T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""38725/23/50023-ИП"",""date"":{""$date"":""2023-02-26T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,821,56423/23/50023-ИП,2023-03-19T21:00:00.000Z,,False,,2797.55,,,,"{""active"":false,""number"":""56423/23/50023-ИП"",""date"":{""$date"":""2023-03-19T21:00:00.000Z""},""amount"":""2797.55""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,822,38717/23/50023-ИП,2023-02-26T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""38717/23/50023-ИП"",""date"":{""$date"":""2023-02-26T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,823,708/23/76024-ИП,2023-01-10T21:00:00.000Z,,False,,20000,,,,"{""active"":false,""number"":""708/23/76024-ИП"",""date"":{""$date"":""2023-01-10T21:00:00.000Z""},""amount"":""20000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,824,9238/23/50023-ИП,2023-01-19T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""9238/23/50023-ИП"",""date"":{""$date"":""2023-01-19T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,825,38722/23/50023-ИП,2023-02-26T21:00:00.000Z,,False,,10000,,,,"{""active"":false,""number"":""38722/23/50023-ИП"",""date"":{""$date"":""2023-02-26T21:00:00.000Z""},""amount"":""10000""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,826,21181/23/50023-ИП,2023-02-02T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""21181/23/50023-ИП"",""date"":{""$date"":""2023-02-02T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,827,38718/23/50023-ИП,2023-02-26T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""38718/23/50023-ИП"",""date"":{""$date"":""2023-02-26T21:00:00.000Z""}}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,828,21180/23/50023-ИП,2023-02-02T21:00:00.000Z,,False,,479568.84,,,,"{""active"":false,""number"":""21180/23/50023-ИП"",""date"":{""$date"":""2023-02-02T21:00:00.000Z""},""amount"":""479568.84""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,829,10241/23/50023-ИП,2023-01-22T21:00:00.000Z,,False,,1310.69,,,,"{""active"":false,""number"":""10241/23/50023-ИП"",""date"":{""$date"":""2023-01-22T21:00:00.000Z""},""amount"":""1310.69""}"
4c66584d-4c34-5d00-b2e6-10250f9b938d,5029069967,execution,830,14503/23/50023-ИП,2023-01-25T21:00:00.000Z,,False,,,,,,"{""active"":false,""number"":""14503/23/50023-ИП"",""date"":{""$date"":""2023-01-25T21:00:00.000Z""}}"
